,Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,class,allCaps,adjectives,superlatives,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
11592,1447,5.255010366275052,40,0,0,0.0,193.0,2.0,213.6046511627907,-0.9938,0.103,0.764,0.133,0.0013008130081300813
11593,457,5.0656455142231955,24,0,0,0.0,52.0,0.0,253.1818181818182,-0.9978,0.084,0.696,0.221,0.0035778175313059034
11594,230,5.069565217391304,12,0,0,1.0,31.0,0.0,177.75,0.9761,0.128,0.85,0.022,0.0013995801259622112
11595,375,4.888,14,0,0,0.0,48.0,1.0,172.07692307692307,0.9402,0.102,0.834,0.065,0.0
11596,952,4.942226890756302,40,0,0,0.0,97.0,0.0,248.7826086956522,0.9982,0.123,0.848,0.029,0.0036566254570781823
11597,516,4.563953488372093,17,0,0,1.0,52.0,1.0,193.93333333333334,-0.9928,0.021,0.873,0.105,0.0017105713308244953
11598,223,4.318385650224215,0,0,0,0.0,22.0,0.0,133.44444444444446,-0.3818,0.049,0.903,0.047,0.0041356492969396195
11599,801,4.711610486891386,53,0,0,9.0,78.0,1.0,201.56521739130434,0.9409,0.065,0.892,0.042,0.006012454369765944
11600,638,4.006269592476489,6,0,0,2.0,75.0,1.0,84.39473684210526,0.9975,0.181,0.746,0.073,0.004932182490752158
11601,286,4.9230769230769225,19,0,0,0.0,31.0,0.0,344.2,-0.9022,0.043,0.88,0.077,0.0034782608695652175
11602,272,4.830882352941177,5,0,0,1.0,18.0,1.0,268.3333333333333,0.9705,0.099,0.88,0.021,0.002476780185758514
11603,751,4.850865512649801,52,0,0,0.0,72.0,1.0,159.42857142857142,0.9568,0.051,0.931,0.018,0.006012024048096192
11604,1120,4.945535714285715,10,0,0,3.0,112.0,1.0,318.3333333333333,0.9809,0.081,0.879,0.04,0.006562266964951529
11605,1040,4.921153846153846,32,0,0,1.0,120.0,3.0,283.04545454545456,0.9937,0.104,0.856,0.04,0.006402048655569782
11606,577,4.722703639514731,24,0,0,1.0,64.0,0.0,302.90909090909093,0.9573,0.098,0.855,0.047,0.0002992220227408737
11607,234,4.85042735042735,45,0,0,0.0,33.0,1.0,201.71428571428572,0.9627,0.086,0.908,0.006,0.007047216349541931
11608,636,5.345911949685536,33,0,0,1.0,80.0,2.0,340.0,0.5647,0.071,0.877,0.052,0.001955512099731117
11609,699,4.625178826895565,6,2,0,0.0,65.0,2.0,158.2,0.9926,0.156,0.761,0.083,0.0030158331239004774
11610,1372,4.6829446064139955,38,0,0,1.0,131.0,4.0,262.2,-0.9988,0.076,0.779,0.145,0.004306523115896137
11611,583,4.97598627787307,9,0,0,2.0,50.0,1.0,294.4166666666667,0.682,0.058,0.893,0.049,0.0008465011286681715
11612,1166,4.819897084048027,52,0,0,6.0,107.0,0.0,256.14814814814815,-0.9916,0.062,0.843,0.095,0.003025064822817632
11613,1167,4.6778063410454145,40,0,0,1.0,143.0,2.0,162.0487804878049,0.9961,0.115,0.815,0.069,0.00718132854578097
11614,965,4.748186528497409,109,0,0,0.0,143.0,0.0,151.64864864864865,0.9651,0.088,0.846,0.066,0.002656277669559058
11615,848,4.649764150943397,17,0,0,2.0,106.0,0.0,146.12121212121212,-0.9853,0.075,0.816,0.109,0.0035022661722290895
11616,578,4.8166089965397925,138,0,0,2.0,48.0,2.0,204.64705882352942,0.9402,0.091,0.838,0.071,0.0031473533619456365
11617,1141,4.822085889570552,10,0,0,4.0,134.0,2.0,268.2,0.9706,0.08,0.862,0.058,0.007727745578837866
11618,901,4.665926748057713,20,0,0,1.0,96.0,2.0,324.0,-0.9978,0.061,0.801,0.138,0.009617234083477592
11619,326,5.159509202453989,6,0,0,0.0,45.0,1.0,154.69230769230768,-0.9931,0.049,0.773,0.179,0.002471576866040534
11620,978,5.0010224948875255,6,0,0,0.0,110.0,0.0,237.08,0.9946,0.145,0.761,0.094,0.00655241935483871
11621,1283,4.349961028838659,39,0,0,2.0,114.0,6.0,164.6904761904762,-0.9824,0.066,0.847,0.087,0.0030181086519114686
11622,848,4.567216981132075,0,0,0,0.0,84.0,2.0,207.04347826086956,0.9457,0.099,0.817,0.083,0.002508361204013378
11623,645,4.9116279069767455,8,0,0,0.0,71.0,0.0,213.44444444444446,-0.9247,0.06,0.86,0.08,0.00233221041720653
11624,1351,4.984455958549223,23,0,0,2.0,166.0,2.0,254.84375,0.9941,0.082,0.884,0.034,0.0010994380649890056
11625,1613,4.68443893366398,43,0,0,1.0,157.0,2.0,231.65,-0.9995,0.049,0.799,0.152,0.004513702310585707
11626,1454,4.940165061898212,96,0,0,1.0,166.0,2.0,243.08333333333334,0.9892,0.058,0.91,0.032,0.002845435920783064
11627,520,4.823076923076923,22,0,0,0.0,52.0,0.0,127.54166666666667,0.9895,0.113,0.852,0.035,0.002269779507133593
11628,1198,4.610183639398998,50,0,0,2.0,119.0,2.0,282.5416666666667,-0.7263,0.067,0.859,0.074,0.0024985302763080542
11629,894,5.058165548098434,56,0,0,5.0,111.0,3.0,307.27777777777777,-0.9873,0.072,0.82,0.108,0.007932215612042546
11630,130,4.43846153846154,7,0,0,0.0,12.0,0.0,177.5,0.7579,0.084,0.902,0.014,0.014025245441795231
11631,265,4.633962264150943,1,0,0,0.0,31.0,1.0,215.0,0.9601,0.089,0.911,0.0,0.009265387160820648
11632,511,4.8669275929549904,4,0,0,0.0,60.0,1.0,203.13333333333333,0.9927,0.124,0.856,0.019,0.0026135249918327343
11633,401,4.236907730673317,10,0,0,0.0,35.0,1.0,140.86666666666667,0.6357,0.07,0.868,0.062,0.0037611659614480487
11634,53,5.188679245283018,0,0,0,0.0,9.0,0.0,167.0,0.3818,0.087,0.872,0.041,0.014925373134328358
11635,343,4.816326530612245,55,0,0,0.0,41.0,1.0,255.625,0.9812,0.113,0.869,0.018,0.007306380905991232
11636,690,4.723188405797102,29,0,0,2.0,88.0,3.0,445.55555555555554,0.9346,0.072,0.873,0.055,0.006223549912870301
11637,44,4.25,2,0,0,2.0,4.0,0.0,116.5,-0.3009,0.0,0.924,0.076,0.004273504273504274
11638,321,5.158878504672896,63,0,0,4.0,30.0,1.0,135.93333333333334,0.8366,0.08,0.867,0.053,0.009751340809361287
11639,108,4.62962962962963,14,0,0,4.0,26.0,0.0,209.33333333333334,0.7783,0.066,0.921,0.013,0.01904761904761905
11640,82,4.463414634146342,14,0,0,1.0,24.0,0.0,154.0,0.9201,0.173,0.795,0.032,0.015086206896551725
11641,33,4.393939393939394,0,0,0,0.0,5.0,0.0,88.5,0.0,0.0,1.0,0.0,0.0056179775280898875
11642,675,4.388148148148148,24,0,0,0.0,63.0,1.0,410.1111111111111,0.9781,0.072,0.904,0.024,0.006758583400919167
11643,577,4.892547660311958,18,0,0,1.0,63.0,2.0,313.3636363636364,-0.991,0.016,0.88,0.103,0.0037604859704946487
11644,628,4.356687898089172,49,0,0,1.0,57.0,0.0,170.0,0.9219,0.063,0.897,0.04,0.0011702750146284377
11645,827,4.261185006045949,35,0,0,1.0,71.0,1.0,275.875,0.9885,0.079,0.891,0.03,0.005418830435764281
11646,792,4.304292929292928,37,0,0,0.0,76.0,0.0,250.35294117647058,-0.9986,0.024,0.824,0.153,0.0023408239700374533
11647,548,4.33029197080292,12,0,0,0.0,52.0,2.0,195.66666666666666,0.9906,0.112,0.852,0.036,0.011190233977619531
11648,1937,4.119256582343831,59,0,0,1.0,152.0,8.0,180.72727272727272,0.9996,0.129,0.853,0.018,0.0037022213327996796
11649,747,4.423025435073628,18,0,0,1.0,77.0,1.0,255.375,0.834,0.073,0.873,0.055,0.002926115581565472
11650,264,4.693181818181818,6,0,0,1.0,34.0,0.0,190.375,-0.3114,0.068,0.862,0.07,0.009150326797385621
11651,1102,4.618874773139746,17,0,0,1.0,108.0,0.0,240.73076923076923,0.9773,0.118,0.789,0.094,0.00366008911521324
11652,606,4.003300330033003,8,1,0,2.0,59.0,1.0,216.14285714285714,0.9707,0.081,0.874,0.045,0.005923000987166831
11653,1140,4.457894736842105,8,2,0,1.0,113.0,4.0,211.1,0.9991,0.161,0.777,0.063,0.004715498270983967
11654,974,4.856262833675566,27,0,0,1.0,109.0,1.0,169.97058823529412,0.98,0.119,0.784,0.097,0.004645560908465244
11655,330,5.0696969696969685,6,0,0,0.0,42.0,0.0,202.2,-0.5023,0.069,0.837,0.093,0.0034465780403741997
11656,175,3.4171428571428573,190,0,0,0.0,16.0,0.0,834.0,0.9808,0.193,0.807,0.0,0.002398081534772182
11657,1076,4.465613382899628,10,0,0,0.0,97.0,2.0,169.71428571428572,0.9159,0.072,0.861,0.067,0.005690376569037657
11658,1102,5.188747731397459,24,0,0,2.0,142.0,1.0,172.725,0.9661,0.087,0.84,0.074,0.004890678941311853
11659,1006,4.531809145129225,63,0,0,0.0,104.0,1.0,434.61538461538464,-0.9715,0.123,0.74,0.137,0.005121865065347933
11660,1228,4.500814332247557,12,0,0,3.0,130.0,2.0,262.4230769230769,0.9352,0.046,0.926,0.027,0.005695093457943925
11661,535,5.0803738317757015,30,0,0,0.0,58.0,3.0,218.6,-0.9895,0.103,0.734,0.163,0.0009110233829334953
11662,314,6.353503184713375,61,0,0,2.0,53.0,0.0,109.4090909090909,0.8591,0.08,0.89,0.03,0.004942339373970346
11663,543,4.918968692449356,0,0,0,1.0,61.0,1.0,250.15384615384616,0.9321,0.131,0.768,0.1,0.001838235294117647
11664,960,4.611458333333333,56,0,0,3.0,101.0,2.0,209.19230769230768,0.9845,0.105,0.82,0.075,0.002013177159590044
11665,1212,4.6427392739273925,24,3,0,0.0,123.0,1.0,287.9166666666667,0.9919,0.083,0.861,0.056,0.0056268936661376424
11666,1374,4.956331877729258,4,0,0,3.0,152.0,1.0,294.64285714285717,0.9368,0.098,0.816,0.086,0.0031412347468889696
11667,1251,4.620303756994406,16,0,0,3.0,110.0,2.0,164.58139534883722,-0.9891,0.062,0.846,0.092,0.004073605843517348
11668,672,5.105654761904762,29,0,0,4.0,83.0,0.0,231.27777777777777,0.9852,0.106,0.845,0.049,0.0021536252692031586
11669,1159,5.3563416738567735,13,0,0,1.0,136.0,2.0,436.94117647058823,0.9856,0.115,0.796,0.088,0.0016120365394948952
11670,988,5.044534412955466,15,0,0,2.0,124.0,0.0,177.23529411764707,-0.9914,0.106,0.761,0.134,0.0028038924624773213
11671,748,4.80614973262032,40,0,0,0.0,86.0,0.0,256.88235294117646,0.9855,0.063,0.926,0.011,0.004334930412959161
11672,911,5.110867178924259,40,0,0,0.0,117.0,2.0,256.77272727272725,0.999,0.158,0.795,0.046,0.0019400352733686067
11673,469,5.49680170575693,18,0,0,0.0,79.0,0.0,386.375,0.9022,0.147,0.718,0.134,0.0025823111684958036
11674,216,4.88425925925926,15,0,0,1.0,28.0,0.0,257.6,-0.932,0.117,0.714,0.169,0.0030959752321981426
11675,1284,4.7554517133956375,53,0,0,0.0,148.0,1.0,258.55172413793105,0.999,0.124,0.85,0.026,0.005713526441668881
11676,1045,4.391387559808613,26,0,0,1.0,78.0,5.0,227.68,0.998,0.126,0.828,0.046,0.004023792862141357
11677,880,4.619318181818182,76,0,0,12.0,88.0,0.0,201.24,0.8959,0.055,0.915,0.03,0.005934718100890208
11678,916,4.7390829694323156,8,0,0,1.0,104.0,2.0,253.04761904761904,-0.3495,0.077,0.842,0.08,0.0024371953505811774
11679,1117,4.855863921217547,38,0,0,1.0,122.0,4.0,348.4736842105263,0.9957,0.095,0.873,0.031,0.00512125320078325
11680,542,5.027675276752769,43,0,0,31.0,78.0,5.0,137.29166666666666,0.9826,0.11,0.837,0.053,0.005726341169379144
11681,973,4.49229188078109,33,0,0,0.0,104.0,2.0,297.8888888888889,0.9973,0.125,0.85,0.025,0.0013013571295779885
11682,824,4.390776699029126,17,0,0,0.0,80.0,0.0,178.88,0.995,0.091,0.898,0.012,0.003113879003558719
11683,778,4.753213367609255,35,0,0,3.0,87.0,1.0,376.1666666666667,0.9945,0.08,0.91,0.01,0.006850828729281768
11684,695,4.919424460431655,2,0,0,1.0,105.0,1.0,260.625,0.9801,0.116,0.813,0.071,0.004062126642771804
11685,1157,4.826274848746759,4,3,0,4.0,110.0,0.0,309.04545454545456,0.9831,0.086,0.856,0.058,0.003372928581903505
11686,658,4.981762917933131,21,0,0,1.0,59.0,1.0,567.8571428571429,-0.997,0.067,0.78,0.153,0.0017583521728208992
11687,327,5.348623853211009,15,0,0,6.0,39.0,1.0,421.4,0.9833,0.105,0.895,0.0,0.007095553453169348
11688,461,5.464208242950108,3,0,0,1.0,64.0,0.0,501.3333333333333,0.8018,0.05,0.932,0.018,0.003318951211417192
11689,1199,5.183486238532111,19,0,0,1.0,176.0,1.0,220.35294117647058,0.9924,0.079,0.889,0.032,0.00132890365448505
11690,909,4.55995599559956,26,1,0,7.0,100.0,0.0,425.0,0.9966,0.085,0.897,0.017,0.0017609078458227353
11691,2414,4.663628831814416,88,0,0,4.0,231.0,6.0,241.98245614035088,0.9966,0.088,0.852,0.06,0.006787493681854285
11692,988,4.898785425101215,111,0,0,10.0,114.0,1.0,184.84375,-0.5951,0.042,0.913,0.044,0.009254585226316675
11693,46,4.739130434782608,0,0,0,0.0,5.0,0.0,269.0,0.7003,0.121,0.879,0.0,0.01486988847583643
11694,206,4.189320388349516,10,0,0,0.0,27.0,1.0,180.0,0.9814,0.151,0.842,0.007,0.008294930875576038
11695,23,5.086956521739131,0,0,0,0.0,3.0,0.0,142.0,0.0,0.0,1.0,0.0,0.028169014084507043
11696,11,5.181818181818182,0,0,0,0.0,2.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0
11697,59,4.169491525423728,0,0,0,2.0,5.0,0.0,300.0,0.0772,0.105,0.795,0.1,0.0033333333333333335
11698,87,4.35632183908046,6,0,0,0.0,15.0,0.0,158.33333333333334,0.4404,0.035,0.965,0.0,0.012578616352201259
11699,38,4.605263157894737,3,0,0,1.0,5.0,0.0,109.0,0.7579,0.153,0.847,0.0,0.0045662100456621
11700,4041,4.684978965602574,156,0,0,5.0,372.0,7.0,257.46666666666664,-0.9995,0.065,0.827,0.108,0.005975924333619948
11701,50,4.52,11,0,0,0.0,12.0,0.0,70.5,0.0258,0.023,0.977,0.0,0.021052631578947368
11702,129,4.7984496124030995,22,0,0,0.0,34.0,0.0,195.5,0.9423,0.189,0.736,0.076,0.03184713375796178
11703,351,4.9772079772079785,20,0,0,1.0,41.0,0.0,177.83333333333334,0.9313,0.114,0.807,0.079,0.006993006993006993
11704,878,4.951025056947609,12,0,0,2.0,102.0,1.0,437.5833333333333,-0.2228,0.094,0.816,0.09,0.006462649686371412
11705,148,3.4324324324324325,162,0,0,0.0,14.0,0.0,711.0,0.9648,0.165,0.835,0.0,0.0
11706,1024,4.7373046875,96,0,0,1.0,91.0,1.0,214.03571428571428,-0.5311,0.08,0.832,0.088,0.000830702774547267
11707,532,4.947368421052632,3,0,0,0.0,46.0,0.0,246.07692307692307,0.992,0.117,0.847,0.036,0.009968847352024923
11708,1275,4.566274509803922,13,2,0,1.0,137.0,1.0,247.06896551724137,0.9948,0.094,0.857,0.049,0.0012512164604476575
11709,549,4.409836065573772,19,0,0,6.0,52.0,0.0,138.13636363636363,0.9867,0.08,0.892,0.028,0.0058823529411764705
11710,515,4.446601941747573,23,0,0,1.0,54.0,0.0,219.92307692307693,0.9913,0.117,0.847,0.036,0.008011145942180425
11711,1349,4.8724981467753885,66,0,0,3.0,141.0,10.0,276.3103448275862,0.9932,0.103,0.829,0.069,0.0034821539609501307
11712,148,4.716216216216216,15,0,0,1.0,9.0,0.0,214.25,0.8074,0.092,0.888,0.021,0.0034883720930232558
11713,1603,4.569557080474112,53,0,0,3.0,172.0,5.0,177.8235294117647,-0.9995,0.05,0.8,0.15,0.0012062726176115801
11714,794,4.6637279596977335,56,15,0,0.0,85.0,4.0,108.26190476190476,0.966,0.077,0.871,0.052,0.003269398430688753
11715,1299,5.080831408775982,118,0,0,2.0,165.0,4.0,174.06521739130434,0.9963,0.092,0.867,0.04,0.0018628912071535022
11716,940,4.432978723404255,53,0,0,0.0,85.0,5.0,171.3,0.9831,0.05,0.94,0.01,0.0015479876160990713
11717,700,4.847142857142857,12,0,0,2.0,68.0,2.0,118.91428571428571,-0.9886,0.031,0.888,0.082,0.0011918951132300357
11718,687,4.73216885007278,11,0,0,1.0,63.0,0.0,262.4,0.5797,0.053,0.904,0.044,0.0020253164556962027
11719,849,4.3616018845700815,25,0,0,1.0,69.0,0.0,200.17391304347825,0.9133,0.079,0.855,0.067,0.00324254215304799
11720,1047,4.513849092645653,42,0,0,1.0,114.0,0.0,161.88888888888889,0.9903,0.085,0.866,0.049,0.006823609689525759
11721,394,4.994923857868019,7,0,0,0.0,49.0,0.0,263.77777777777777,0.9231,0.041,0.955,0.004,0.009235936188077247
11722,984,4.3739837398373975,34,0,0,2.0,103.0,2.0,266.45,0.9937,0.109,0.828,0.064,0.0011221245558256966
11723,1042,4.58637236084453,77,0,0,0.0,106.0,1.0,236.28,0.9868,0.06,0.932,0.008,0.007588532883642495
11724,1154,4.522530329289428,40,0,0,3.0,98.0,3.0,213.16666666666666,-0.9779,0.042,0.88,0.078,0.0021793275217932753
11725,1508,3.76525198938992,32,0,0,0.0,98.0,3.0,75.51578947368421,0.996,0.08,0.884,0.036,0.003714403631861329
11726,1607,4.924082140634723,45,0,0,9.0,175.0,2.0,291.8484848484849,-0.9942,0.038,0.886,0.075,0.003208113422332609
11727,144,4.708333333333333,8,0,0,1.0,16.0,0.0,276.0,-0.9895,0.037,0.717,0.247,0.007228915662650603
11728,1060,5.065094339622642,4,0,0,5.0,134.0,2.0,282.95652173913044,-0.9841,0.067,0.841,0.092,0.006431852986217458
11729,505,4.8336633663366335,41,0,0,0.0,51.0,0.0,187.25,0.9817,0.067,0.929,0.003,0.004649618067087346
11730,1290,4.612403100775194,57,0,0,4.0,137.0,2.0,166.95454545454547,0.9954,0.099,0.858,0.044,0.0048721071863581
11731,1505,4.366112956810631,111,0,0,1.0,151.0,4.0,232.14285714285714,0.9978,0.087,0.888,0.024,0.0071087143032234346
11732,680,4.691176470588236,12,0,0,0.0,65.0,3.0,206.05263157894737,0.9958,0.15,0.78,0.069,0.0038138825324180014
11733,580,4.565517241379309,13,0,0,1.0,57.0,1.0,135.45833333333334,0.9962,0.173,0.76,0.068,0.004276114844227245
11734,1032,4.157945736434108,83,1,0,1.0,86.0,1.0,105.52941176470588,0.9858,0.123,0.782,0.095,0.002761922297919352
11735,1273,4.6472898664571884,28,0,0,7.0,132.0,1.0,258.25,-0.9985,0.066,0.808,0.126,0.0019289060347203086
11736,1743,4.6374067699368915,100,1,0,1.0,184.0,2.0,231.2093023255814,-0.9738,0.058,0.876,0.066,0.002403846153846154
11737,3561,4.5256950294861,145,0,0,8.0,361.0,5.0,163.0655737704918,0.8775,0.06,0.889,0.051,0.005146397521734786
11738,1222,4.8633387888707045,14,1,0,2.0,143.0,3.0,483.4,-0.9996,0.063,0.748,0.189,0.0030282174810736407
11739,1220,5.015573770491804,41,0,0,4.0,170.0,1.0,190.43589743589743,-0.9844,0.081,0.829,0.09,0.0017414601473543202
11740,1007,4.43098311817279,20,0,0,2.0,88.0,2.0,142.17948717948718,-0.9864,0.074,0.821,0.105,0.0053734551316496505
11741,1485,4.062626262626263,23,0,0,0.0,136.0,3.0,145.21153846153845,-0.9951,0.085,0.795,0.12,0.004473095645309828
11742,1123,4.4390026714158495,14,0,0,2.0,105.0,2.0,211.0344827586207,0.9566,0.082,0.855,0.063,0.002602472348731295
11743,606,4.754125412541254,3,0,0,0.0,70.0,4.0,185.57894736842104,0.8602,0.147,0.724,0.129,0.0019751693002257337
11744,1064,4.2979323308270665,53,1,0,6.0,69.0,0.0,135.71428571428572,0.9397,0.062,0.904,0.034,0.003483713638738896
11745,987,5.1590678824721365,16,0,0,1.0,93.0,0.0,211.0,0.9708,0.048,0.933,0.018,0.006345590628050765
11746,1100,3.98,46,0,0,2.0,91.0,1.0,79.4927536231884,0.9939,0.084,0.879,0.037,0.004321988114532685
11747,204,4.803921568627451,0,0,0,1.0,26.0,0.0,397.6666666666667,0.9168,0.121,0.833,0.046,0.009205020920502092
11748,513,4.727095516569201,11,0,0,0.0,50.0,2.0,175.0,0.989,0.109,0.85,0.041,0.005016722408026756
11749,823,4.513973268529768,14,2,0,0.0,63.0,3.0,253.88888888888889,-0.9982,0.068,0.767,0.164,0.001962066710268149
11750,921,4.212812160694897,5,5,0,1.0,76.0,3.0,191.16,0.9953,0.105,0.855,0.04,0.004996876951905059
11751,536,5.2966417910447765,19,0,0,2.0,52.0,0.0,170.9,0.7906,0.068,0.888,0.043,0.0005819028222286878
11752,2447,4.9873314262362065,113,0,0,4.0,267.0,11.0,302.16326530612247,0.9993,0.11,0.84,0.049,0.001817814582912543
11753,810,4.5777777777777775,31,0,0,0.0,84.0,1.0,269.05882352941177,0.775,0.055,0.897,0.048,0.004357298474945534
11754,2609,4.367573783058643,83,0,0,2.0,221.0,4.0,105.51851851851852,0.9993,0.089,0.875,0.035,0.0067468873895805805
11755,1444,4.6475069252077565,82,0,0,1.0,115.0,1.0,147.03571428571428,0.9375,0.077,0.866,0.057,0.004101821691398238
11756,1607,4.711885500933416,43,0,0,3.0,190.0,3.0,298.19354838709677,0.4214,0.077,0.857,0.066,0.005067931852490834
11757,1302,4.856374807987711,26,0,0,1.0,110.0,1.0,382.7,0.9847,0.087,0.863,0.05,0.0010426169685911638
11758,903,4.190476190476192,27,0,0,1.0,88.0,0.0,90.67307692307692,-0.9976,0.057,0.811,0.132,0.005035669324381032
11759,875,4.368,36,0,0,2.0,76.0,3.0,142.24242424242425,0.9882,0.076,0.89,0.033,0.004443504020313161
11760,34,4.294117647058823,8,0,0,0.0,8.0,0.0,93.0,-0.6597,0.0,0.843,0.157,0.016042780748663103
11761,1811,5.124240750966316,58,0,0,2.0,229.0,6.0,211.18867924528303,0.9995,0.156,0.772,0.072,0.0023121387283236996
11762,54,5.37037037037037,0,0,0,0.0,8.0,0.0,116.66666666666667,0.3818,0.122,0.782,0.095,0.014204545454545454
11763,471,4.740976645435244,61,0,0,4.0,41.0,1.0,250.1818181818182,0.9081,0.055,0.922,0.023,0.009416877942774357
11764,27,4.4444444444444455,2,0,0,1.0,7.0,0.0,76.5,-0.2732,0.049,0.861,0.09,0.006493506493506494
11765,56,4.303571428571429,2,0,0,1.0,5.0,0.0,150.0,-0.8442,0.104,0.654,0.242,0.0033222591362126247
11766,45,4.844444444444443,7,0,0,0.0,5.0,0.0,134.0,0.7003,0.129,0.871,0.0,0.01486988847583643
11767,48,4.645833333333333,14,0,0,0.0,7.0,0.0,137.0,0.2263,0.044,0.956,0.0,0.007272727272727273
11768,1643,4.5654290931223365,55,0,0,2.0,182.0,3.0,181.13725490196077,0.996,0.102,0.835,0.063,0.0050602928509905255
11769,62,4.919354838709677,19,0,0,0.0,9.0,0.0,189.5,0.2732,0.06,0.898,0.043,0.005263157894736842
11770,79,4.734177215189874,32,0,0,0.0,15.0,1.0,93.0,0.8934,0.126,0.874,0.0,0.010660980810234541
11771,45,4.4444444444444455,13,0,0,0.0,9.0,0.0,127.5,-0.3265,0.103,0.749,0.148,0.015625
11772,93,4.795698924731184,0,0,0,5.0,12.0,0.0,69.625,0.0,0.026,0.947,0.026,0.008865248226950355
11773,488,5.360655737704918,4,0,0,2.0,48.0,1.0,348.22222222222223,0.9425,0.095,0.848,0.057,0.006365372374283896
11774,1078,4.806122448979592,8,0,0,0.0,107.0,0.0,286.90909090909093,0.9696,0.063,0.893,0.043,0.0082122552116235
11775,644,4.765527950310559,32,0,0,0.0,49.0,0.0,287.46153846153845,0.9837,0.097,0.86,0.043,0.00026673779674579886
11776,841,4.703923900118906,6,0,0,0.0,66.0,1.0,402.5,0.9732,0.063,0.911,0.026,0.0028919644701507954
11777,783,4.075351213282247,20,0,0,0.0,47.0,0.0,125.21875,-0.9209,0.032,0.918,0.05,0.00396235760277365
11778,446,5.047085201793722,17,0,0,1.0,30.0,0.0,453.6666666666667,-0.9951,0.028,0.813,0.159,0.0018328445747800588
11779,204,5.137254901960786,3,0,0,1.0,28.0,0.0,424.0,-0.9657,0.021,0.848,0.131,0.0007849293563579278
11780,313,4.7476038338658135,5,0,0,2.0,27.0,1.0,201.66666666666666,-0.9853,0.037,0.816,0.148,0.005485463521667581
11781,103,4.58252427184466,6,0,0,0.0,9.0,0.0,144.25,-0.7506,0.0,0.903,0.097,0.006896551724137931
11782,355,4.5549295774647875,30,0,0,0.0,32.0,0.0,143.07142857142858,0.9477,0.06,0.934,0.006,0.005456349206349206
11783,370,5.116216216216216,16,0,0,0.0,42.0,1.0,228.9,-0.9052,0.111,0.766,0.123,0.0
11784,382,4.633507853403142,7,0,0,0.0,39.0,0.0,135.5,0.9882,0.163,0.763,0.074,0.001374885426214482
11785,196,3.4336734693877546,213,0,0,0.0,20.0,0.0,937.0,0.9837,0.186,0.814,0.0,0.0
11786,849,5.230859835100118,47,0,0,2.0,81.0,0.0,232.8695652173913,0.9947,0.117,0.828,0.055,0.0024172554853105245
11787,692,4.7066473988439315,14,0,0,0.0,75.0,1.0,201.25,0.9977,0.129,0.846,0.025,0.008407517309594461
11788,341,4.941348973607038,13,0,0,0.0,40.0,1.0,157.69230769230768,0.7874,0.077,0.868,0.055,0.0019398642095053346
11789,379,5.116094986807387,10,0,0,0.0,48.0,2.0,212.54545454545453,0.9782,0.132,0.795,0.073,0.0012776831345826234
11790,732,4.931693989071039,4,0,0,0.0,93.0,2.0,276.4375,0.9947,0.107,0.852,0.041,0.00608382154123479
11791,872,4.52408256880734,38,0,0,0.0,92.0,2.0,231.47619047619048,-0.9757,0.025,0.915,0.06,0.0008193363375665711
11792,952,4.345588235294118,29,0,0,0.0,113.0,2.0,206.68,0.9967,0.098,0.901,0.002,0.00558659217877095
11793,524,4.711832061068702,13,0,0,9.0,62.0,2.0,276.3636363636364,0.9504,0.108,0.797,0.095,0.0042622950819672135
11794,1141,4.412795793163891,38,0,0,1.0,138.0,5.0,283.3181818181818,0.9944,0.076,0.907,0.017,0.005436520626798848
11795,689,4.7576197387518135,8,0,0,0.0,89.0,0.0,191.66666666666666,0.9971,0.128,0.85,0.022,0.009641532756489494
