Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,allCaps,adjectives,superlatives,class,avgSentenceLen,sent_overall,sent_pos,sent_neu,sent_neg,spelling_errors
1646,4.741190765492101,17,1,5.0,186.0,2.0,1,120.54430379746836,0.97,0.1,0.818,0.082,0.002706923477355544
1529,4.951602354480053,11,0,7.0,174.0,1.0,1,196.06382978723406,0.9941,0.068,0.905,0.027,0.0029110512129380053
565,4.700884955752213,10,0,2.0,55.0,2.0,1,154.38095238095238,0.975,0.105,0.841,0.054,0.0030599755201958386
455,4.516483516483516,42,0,1.0,47.0,3.0,1,126.2,-0.9881,0.044,0.842,0.113,0.003143418467583497
277,5.212996389891697,24,0,0.0,33.0,0.0,1,157.0909090909091,0.8885,0.063,0.915,0.021,0.01206896551724138
236,4.627118644067797,12,0,0.0,27.0,0.0,1,166.25,0.9847,0.176,0.793,0.031,0.006721433905899925
1832,4.616266375545852,146,6,8.0,175.0,8.0,1,148.8,-0.9992,0.029,0.852,0.118,0.0028576871785101926
514,4.784046692607004,16,1,4.0,44.0,3.0,1,214.28571428571428,-0.9463,0.048,0.857,0.095,0.009937065253395164
188,5.053191489361702,8,0,8.0,19.0,0.0,1,164.14285714285714,-0.9246,0.036,0.859,0.105,0.006914433880726016
377,5.124668435013263,16,1,4.0,40.0,2.0,1,116.35,0.8116,0.11,0.8,0.09,0.004253509145044662
170,4.288235294117647,6,0,0.0,18.0,0.0,1,178.6,-0.7536,0.037,0.884,0.079,0.011111111111111112
1001,4.643356643356643,4,0,3.0,144.0,1.0,1,128.79545454545453,0.9948,0.118,0.821,0.061,0.005246589716684155
1115,4.869955156950673,69,1,37.0,126.0,1.0,1,164.575,-0.9987,0.066,0.785,0.149,0.004076086956521739
204,5.083333333333333,5,0,4.0,33.0,0.0,1,249.2,0.1048,0.117,0.772,0.111,0.0015987210231814548
676,5.008875739644972,24,1,2.0,72.0,2.0,1,163.76,0.9824,0.071,0.907,0.022,0.00558252427184466
4011,4.829718274744453,68,0,12.0,465.0,7.0,1,159.22972972972974,0.9995,0.087,0.871,0.042,0.003499599443437197
959,4.746611053180397,39,1,4.0,114.0,1.0,1,190.82758620689654,0.9121,0.047,0.92,0.033,0.008806613946800863
1260,4.74126984126984,16,0,2.0,139.0,1.0,1,207.02857142857144,0.9679,0.069,0.878,0.053,0.004386566141192597
966,4.834368530020704,65,1,10.0,113.0,2.0,1,146.05128205128204,-0.9981,0.052,0.811,0.137,0.00713539853811347
583,4.463121783876501,0,0,9.0,64.0,0.0,1,228.42857142857142,0.984,0.08,0.891,0.029,0.004351880634131178
161,4.826086956521738,7,0,1.0,21.0,1.0,1,136.14285714285714,-0.7622,0.054,0.846,0.1,0.007284079084287201
1416,4.4307909604519775,35,0,24.0,144.0,2.0,1,188.6341463414634,-0.9925,0.063,0.846,0.09,0.004886831275720165
1993,4.969392875062719,9,0,24.0,304.0,5.0,1,279.27906976744185,-0.9993,0.082,0.777,0.141,0.004148344810420642
503,4.473161033797217,15,1,11.0,56.0,0.0,1,214.3846153846154,-0.9959,0.033,0.814,0.154,0.006069260978222063
687,4.6448326055312945,11,0,7.0,89.0,3.0,1,169.8695652173913,-0.9989,0.074,0.712,0.213,0.002797558494404883
227,4.466960352422907,6,3,0.0,29.0,1.0,1,89.21428571428571,-0.2759,0.077,0.853,0.07,0.005529225908372828
381,4.713910761154857,11,0,0.0,38.0,1.0,1,199.72727272727272,-0.6808,0.024,0.94,0.037,0.001358080579447714
559,4.663685152057245,0,0,0.0,58.0,0.0,1,166.47368421052633,0.9806,0.114,0.828,0.058,0.0025133521834747093
341,4.897360703812317,8,1,1.0,39.0,1.0,1,155.69230769230768,0.2714,0.04,0.927,0.033,0.0014713094654242277
339,4.787610619469026,2,1,8.0,34.0,1.0,1,131.46666666666667,0.8751,0.073,0.874,0.053,0.001006036217303823
628,5.019108280254777,10,1,0.0,73.0,1.0,1,166.2173913043478,0.8778,0.055,0.906,0.039,0.00883346323720447
393,4.788804071246818,10,2,6.0,29.0,0.0,1,128.16666666666666,-0.8166,0.045,0.893,0.062,0.003869303525365434
468,4.688034188034189,3,1,0.0,48.0,1.0,1,166.75,-0.6767,0.043,0.9,0.057,0.00409683426443203
948,4.3502109704641345,81,0,4.0,79.0,1.0,1,106.42857142857143,0.9898,0.081,0.9,0.019,0.003603261900246539
191,5.282722513089006,7,0,0.0,18.0,0.0,1,174.85714285714286,0.2449,0.064,0.887,0.049,0.005681818181818182
79,3.949367088607595,7,4,1.0,6.0,0.0,1,55.285714285714285,-0.3753,0.028,0.922,0.05,0.007575757575757576
371,5.231805929919138,2,0,1.0,49.0,0.0,1,121.94736842105263,-0.9932,0.045,0.799,0.156,0.0038510911424903724
135,5.0,9,1,0.0,20.0,1.0,1,101.25,-0.9287,0.079,0.763,0.158,0.007326007326007326
415,4.906024096385543,23,0,2.0,41.0,0.0,1,138.22222222222223,0.9748,0.1,0.884,0.017,0.005582137161084529
636,4.633647798742137,19,0,5.0,68.0,0.0,1,105.26470588235294,-0.9722,0.092,0.79,0.118,0.00691754288876591
766,4.8524804177545695,24,1,1.0,89.0,4.0,1,113.1,-0.9884,0.034,0.877,0.089,0.005257393209200438
652,4.69478527607362,8,0,0.0,82.0,0.0,1,132.5,-0.7732,0.107,0.79,0.103,0.002674511901577962
629,4.3116057233704295,20,0,3.0,62.0,2.0,1,127.8076923076923,0.8328,0.112,0.783,0.106,0.009245451834178348
1091,4.975252062328139,43,1,7.0,141.0,0.0,1,413.625,-0.9995,0.073,0.732,0.195,0.007531254707034192
368,4.478260869565218,16,2,0.0,41.0,0.0,1,101.6,0.9681,0.109,0.826,0.066,0.004866180048661801
310,4.8,0,1,0.0,38.0,1.0,1,150.0,-0.7411,0.11,0.773,0.117,0.004964147821290678
614,4.635179153094462,6,0,0.0,59.0,0.0,1,216.25,-0.9107,0.102,0.785,0.113,0.006614897900488927
788,4.1395939086294415,4,0,1.0,53.0,2.0,1,87.41304347826087,-0.7725,0.119,0.768,0.114,0.00688298918387414
1733,4.622042700519331,9,0,11.0,190.0,1.0,1,172.0,-0.999,0.077,0.774,0.148,0.006489555871020077
506,4.863636363636363,29,0,2.0,59.0,2.0,1,165.83333333333334,-0.9764,0.068,0.823,0.109,0.004991680532445923
649,4.640986132511557,29,1,0.0,71.0,1.0,1,141.73076923076923,-0.9944,0.062,0.806,0.132,0.0024226110363391655
162,4.530864197530863,0,0,2.0,16.0,0.0,1,64.35714285714286,-0.7891,0.074,0.817,0.109,0.004362050163576881
407,4.7346437346437344,3,0,31.0,48.0,0.0,1,129.22222222222223,0.9366,0.106,0.85,0.044,0.007240204429301534
236,4.457627118644068,0,1,1.0,19.0,3.0,1,143.66666666666666,0.9775,0.173,0.754,0.073,0.0023006134969325155
682,4.590909090909091,9,0,2.0,61.0,0.0,1,146.46153846153845,0.287,0.081,0.845,0.074,0.0028660760812923396
195,5.1179487179487175,0,0,0.0,14.0,0.0,1,170.42857142857142,0.2263,0.071,0.877,0.051,0.004163197335553705
613,4.487765089722675,14,0,5.0,64.0,2.0,1,142.66666666666666,-0.9964,0.072,0.773,0.155,0.01014786894752102
397,4.6675062972292185,4,1,1.0,37.0,3.0,1,133.23529411764707,-0.7919,0.091,0.797,0.112,0.003063457330415755
554,4.877256317689532,16,0,10.0,54.0,0.0,1,164.45,0.985,0.112,0.831,0.057,0.0075551526140828044
335,4.349253731343284,7,9,6.0,28.0,0.0,1,85.80952380952381,-0.9795,0.061,0.783,0.156,0.009846827133479213
465,4.746236559139785,5,0,2.0,53.0,0.0,1,116.52173913043478,-0.9955,0.079,0.747,0.174,0.005912786400591279
2060,4.448543689320388,45,5,15.0,188.0,5.0,1,121.44086021505376,-0.9989,0.069,0.82,0.111,0.006054756054756054
236,4.2923728813559325,0,0,0.0,29.0,0.0,1,83.93333333333334,0.919,0.097,0.88,0.023,0.001567398119122257
549,4.673952641165756,22,0,3.0,51.0,2.0,1,142.3181818181818,0.9331,0.062,0.901,0.037,0.0037938665823585203
752,4.602393617021278,18,0,4.0,64.0,1.0,1,163.65384615384616,0.0982,0.069,0.866,0.065,0.002801774457156199
421,4.130641330166271,6,0,1.0,48.0,6.0,1,74.48275862068965,0.1679,0.048,0.893,0.059,0.0027384755819260614
444,4.851351351351352,5,0,5.0,63.0,1.0,1,219.91666666666666,0.9773,0.084,0.887,0.029,0.001885369532428356
841,4.747919143876338,26,0,0.0,90.0,2.0,1,155.8709677419355,-0.9992,0.04,0.782,0.179,0.0028788813489615465
149,5.053691275167785,0,0,5.0,15.0,0.0,1,114.125,-0.8301,0.09,0.785,0.125,0.009750812567713976
878,4.813211845102506,41,3,6.0,104.0,1.0,1,135.6315789473684,-0.9968,0.061,0.807,0.133,0.006546014632268001
823,4.8760631834750905,28,0,13.0,70.0,2.0,1,174.53571428571428,-0.9508,0.055,0.876,0.07,0.00854353132628153
211,4.838862559241706,19,0,1.0,18.0,0.0,1,157.25,-0.9655,0.0,0.895,0.105,0.011049723756906077
291,4.487972508591065,5,0,7.0,30.0,0.0,1,147.45454545454547,-0.9769,0.027,0.863,0.11,0.00795593635250918
218,4.802752293577981,8,2,2.0,31.0,0.0,1,142.33333333333334,0.9794,0.146,0.819,0.035,0.009280742459396751
622,4.887459807073955,4,0,0.0,75.0,2.0,1,203.72222222222223,0.9028,0.125,0.782,0.093,0.0032555615843733042
578,4.695501730103807,8,0,1.0,48.0,1.0,1,118.46428571428571,0.7942,0.09,0.835,0.075,0.0020920502092050207
463,4.667386609071273,9,0,2.0,41.0,0.0,1,90.55172413793103,-0.9719,0.021,0.881,0.098,0.004509582863585118
1086,3.8581952117863723,41,6,0.0,74.0,0.0,1,73.6056338028169,0.998,0.116,0.854,0.03,0.008305020762551907
1021,4.8041136141038185,11,0,1.0,103.0,1.0,1,127.46808510638297,0.8045,0.088,0.834,0.078,0.0038085775790693823
391,5.207161125319693,24,0,1.0,49.0,1.0,1,163.66666666666666,0.9465,0.082,0.89,0.028,0.0028328611898017
429,4.419580419580419,0,0,1.0,36.0,2.0,1,111.76190476190476,0.9983,0.216,0.759,0.025,0.0016884761502743773
722,4.5221606648199435,54,0,3.0,51.0,2.0,1,114.0,-0.9598,0.073,0.831,0.096,0.001736111111111111
420,4.609523809523808,16,3,1.0,43.0,0.0,1,147.0625,0.9131,0.103,0.825,0.071,0.0016877637130801688
1434,4.776847977684798,64,2,4.0,168.0,7.0,1,154.77777777777777,0.9925,0.081,0.877,0.041,0.0035654860946042312
950,4.566315789473684,27,1,2.0,122.0,0.0,1,131.575,0.9956,0.143,0.772,0.084,0.007530120481927711
316,5.417721518987341,12,0,10.0,50.0,1.0,1,171.25,0.7351,0.023,0.977,0.0,0.006283228612856452
419,4.463007159904534,47,0,2.0,40.0,0.0,1,163.57142857142858,-0.9528,0.066,0.835,0.1,0.006068487212830516
922,4.9609544468546645,33,0,3.0,110.0,3.0,1,197.46428571428572,0.8615,0.072,0.875,0.053,0.0028787333573227778
1552,4.735824742268041,58,0,6.0,152.0,4.0,1,126.32394366197182,-0.9778,0.061,0.86,0.079,0.00718867507188675
361,4.795013850415511,35,0,1.0,39.0,1.0,1,180.33333333333334,0.9927,0.147,0.843,0.01,0.0078089113458888375
456,4.850877192982456,0,0,0.0,54.0,0.0,1,148.83333333333334,0.973,0.134,0.786,0.079,0.0036982248520710057
674,4.396142433234422,40,1,4.0,68.0,1.0,1,175.38095238095238,-0.8573,0.058,0.872,0.07,0.0048556784461828975
405,4.891358024691359,8,0,2.0,38.0,0.0,1,199.83333333333334,-0.8978,0.069,0.838,0.093,0.006221484861053505
973,4.308324768756424,10,0,4.0,96.0,1.0,1,155.84848484848484,0.9949,0.112,0.836,0.052,0.004055619930475087
10,5.4,0,0,0.0,4.0,0.0,1,63.0,0.0,0.0,1.0,0.0,0.0
287,4.470383275261324,20,0,8.0,30.0,1.0,1,113.71428571428571,-0.9379,0.044,0.867,0.089,0.008711885500933417
1023,4.806451612903227,13,0,13.0,99.0,2.0,1,119.56,0.9343,0.067,0.884,0.049,0.003471074380165289
290,4.651724137931034,30,3,9.0,31.0,0.0,1,151.63636363636363,-0.7728,0.058,0.868,0.074,0.010101010101010102
350,4.9228571428571435,13,0,8.0,55.0,1.0,1,189.72727272727272,0.931,0.099,0.86,0.041,0.0023752969121140144
32,5.09375,0,0,0.0,4.0,0.0,1,97.0,-0.6597,0.0,0.828,0.172,0.01020408163265306
33,4.363636363636363,2,0,1.0,10.0,0.0,1,90.0,-0.0772,0.083,0.826,0.091,0.005494505494505495
33,4.696969696969697,3,0,2.0,7.0,0.0,1,96.5,-0.6908,0.0,0.836,0.164,0.010256410256410256
36,4.277777777777779,0,0,0.0,3.0,0.0,1,96.0,-0.3291,0.0,0.934,0.066,0.005154639175257732
31,5.354838709677419,0,0,0.0,6.0,0.0,1,201.0,0.4404,0.088,0.912,0.0,0.0
37,4.108108108108108,4,0,0.0,4.0,0.0,1,95.0,-0.8316,0.0,0.799,0.201,0.010416666666666666
592,4.670608108108109,10,0,0.0,62.0,2.0,1,153.6818181818182,0.9887,0.119,0.83,0.051,0.002638522427440633
34,4.5,3,0,0.0,7.0,0.0,1,191.0,-0.3818,0.073,0.784,0.143,0.010416666666666666
828,4.6570048309178755,42,0,1.0,72.0,0.0,1,147.5625,0.9955,0.147,0.772,0.081,0.0020999580008399833
30,5.5,0,0,0.0,9.0,1.0,1,65.66666666666667,0.7089,0.174,0.826,0.0,0.0
30,5.5,0,0,0.0,9.0,1.0,1,65.66666666666667,0.7089,0.174,0.826,0.0,0.0
33,4.878787878787879,0,0,0.0,5.0,0.0,1,98.5,0.0258,0.057,0.888,0.054,0.0
35,4.514285714285714,3,0,0.0,4.0,0.0,1,98.0,-0.6597,0.0,0.852,0.148,0.0
34,4.647058823529412,1,0,1.0,6.0,0.0,1,99.5,0.0,0.0,1.0,0.0,0.0
38,3.8684210526315783,0,0,0.0,4.0,0.0,1,184.0,0.8294,0.226,0.774,0.0,0.0
30,5.6,0,0,0.0,3.0,0.0,1,100.0,0.128,0.104,0.809,0.087,0.0049504950495049506
36,4.388888888888889,0,0,0.0,4.0,1.0,1,98.0,0.2023,0.168,0.683,0.149,0.0
38,4.105263157894736,4,0,1.0,5.0,0.0,1,66.33333333333333,0.5012,0.117,0.883,0.0,0.0
34,4.735294117647058,0,0,0.0,3.0,0.0,1,98.5,0.0,0.0,1.0,0.0,0.005025125628140704
35,4.457142857142856,0,0,0.0,6.0,0.0,1,97.0,0.296,0.099,0.901,0.0,0.00510204081632653
543,4.6187845303867405,7,1,5.0,53.0,3.0,1,170.61111111111111,0.9845,0.134,0.792,0.074,0.0019398642095053346
2534,4.89344909234412,61,1,4.0,250.0,3.0,1,163.66304347826087,-0.9995,0.115,0.719,0.166,0.005598366594217217
34,4.323529411764706,0,0,0.0,9.0,1.0,1,90.5,0.4404,0.091,0.909,0.0,0.01639344262295082
32,4.875,0,0,0.0,4.0,0.0,1,93.5,0.128,0.076,0.864,0.06,0.0
32,5.21875,0,0,1.0,7.0,0.0,1,202.0,0.4019,0.147,0.777,0.075,0.0
38,4.131578947368421,0,0,0.0,6.0,1.0,1,98.0,0.9648,0.428,0.572,0.0,0.005050505050505051
40,4.075,8,0,0.0,6.0,0.0,1,66.33333333333333,0.0,0.0,1.0,0.0,0.009900990099009901
37,4.27027027027027,0,0,0.0,7.0,0.0,1,65.66666666666667,0.8752,0.244,0.756,0.0,0.005
35,4.514285714285714,2,0,0.0,6.0,0.0,1,99.5,-0.3818,0.0,0.925,0.075,0.004975124378109453
35,4.485714285714286,0,0,0.0,5.0,0.0,1,65.0,0.2732,0.062,0.938,0.0,0.015151515151515152
38,4.2105263157894735,8,0,0.0,8.0,0.0,1,100.0,-0.5023,0.146,0.637,0.217,0.0049504950495049506
33,5.03030303030303,0,0,0.0,6.0,0.0,1,100.5,-0.296,0.065,0.838,0.097,0.0
29,5.310344827586206,0,0,0.0,2.0,0.0,1,93.0,0.4404,0.094,0.906,0.0,0.010638297872340425
36,4.388888888888889,0,0,0.0,4.0,0.0,1,98.5,0.6597,0.168,0.769,0.062,0.010050251256281407
31,5.258064516129032,4,0,0.0,6.0,0.0,1,200.0,0.1761,0.1,0.792,0.109,0.0
34,4.794117647058823,3,0,1.0,6.0,1.0,1,99.5,-0.5267,0.0,0.879,0.121,0.0
34,4.5,0,0,0.0,6.0,0.0,1,190.0,0.743,0.207,0.793,0.0,0.0
30,5.2,6,0,0.0,4.0,2.0,1,95.5,0.0,0.0,1.0,0.0,0.0
32,5.03125,0,0,0.0,9.0,0.0,1,66.0,-0.1531,0.06,0.862,0.078,0.004975124378109453
37,4.081081081081081,2,0,0.0,2.0,0.0,1,95.5,-0.1027,0.0,0.955,0.045,0.0
34,4.617647058823528,0,0,0.0,3.0,0.0,1,65.0,-0.6466,0.056,0.773,0.17,0.0
35,4.228571428571429,0,1,0.0,4.0,0.0,1,91.0,0.7609,0.313,0.568,0.119,0.010869565217391304
38,4.131578947368421,2,0,0.0,2.0,0.0,1,66.0,0.6369,0.147,0.803,0.05,0.0
33,4.454545454545454,0,0,0.0,9.0,0.0,1,180.0,0.4404,0.094,0.906,0.0,0.0055248618784530384
29,5.758620689655173,0,0,0.0,5.0,0.0,1,99.5,0.3818,0.088,0.912,0.0,0.0
34,4.352941176470588,0,0,0.0,5.0,0.0,1,91.5,0.3818,0.085,0.915,0.0,0.010810810810810811
38,4.3157894736842115,0,0,0.0,5.0,0.0,1,100.5,0.5267,0.124,0.876,0.0,0.0
34,4.352941176470588,0,0,0.0,6.0,0.0,1,90.5,-0.8176,0.0,0.767,0.233,0.00546448087431694
34,4.794117647058823,0,0,0.0,8.0,0.0,1,99.5,0.6808,0.21,0.699,0.091,0.0
36,4.138888888888889,0,0,0.0,3.0,0.0,1,188.0,-0.1531,0.0,0.954,0.046,0.0
29,5.586206896551723,0,0,0.0,4.0,0.0,1,97.0,0.0,0.0,1.0,0.0,0.0
36,4.5555555555555545,0,0,0.0,5.0,0.0,1,100.5,0.8865,0.297,0.703,0.0,0.0
38,4.3157894736842115,0,0,0.0,5.0,0.0,1,100.5,0.5267,0.124,0.876,0.0,0.0
32,5.09375,1,0,0.0,5.0,0.0,1,66.33333333333333,-0.8481,0.0,0.746,0.254,0.0
42,3.738095238095238,0,0,0.0,6.0,0.0,1,66.0,0.7506,0.155,0.845,0.0,0.0
30,5.466666666666668,0,0,0.0,3.0,0.0,1,98.0,0.9153,0.34,0.607,0.053,0.0
32,4.84375,0,0,1.0,3.0,0.0,1,188.0,0.1779,0.109,0.804,0.087,0.005291005291005291
37,4.27027027027027,0,0,0.0,5.0,0.0,1,100.5,0.6369,0.129,0.871,0.0,0.0
37,4.1891891891891895,0,0,0.0,5.0,0.0,1,97.0,0.7444,0.222,0.687,0.092,0.0
31,5.193548387096773,0,0,0.0,2.0,0.0,1,98.0,-0.6908,0.086,0.684,0.23,0.005050505050505051
32,5.28125,0,0,0.0,3.0,0.0,1,201.0,-0.0772,0.085,0.792,0.123,0.009900990099009901
38,4.2368421052631575,0,0,0.0,2.0,0.0,1,100.5,-0.5267,0.061,0.763,0.176,0.0049261083743842365
31,4.903225806451613,0,0,0.0,6.0,0.0,1,93.0,-0.743,0.0,0.811,0.189,0.0
34,4.764705882352942,0,0,0.0,7.0,1.0,1,99.5,-0.9235,0.0,0.709,0.291,0.0
464,4.493534482758621,2,0,0.0,40.0,1.0,1,151.1764705882353,0.9875,0.107,0.862,0.031,0.0019305019305019305
33,4.545454545454546,0,0,0.0,2.0,0.0,1,185.0,-0.1808,0.0,0.946,0.054,0.0
30,5.433333333333334,0,0,1.0,4.0,0.0,1,100.5,0.3818,0.141,0.794,0.065,0.0049261083743842365
32,4.875,0,0,1.0,5.0,1.0,1,193.0,0.0,0.0,1.0,0.0,0.005154639175257732
34,4.794117647058823,0,0,0.0,7.0,0.0,1,200.0,-0.6808,0.0,0.874,0.126,0.004975124378109453
29,5.241379310344827,0,0,0.0,5.0,0.0,1,92.0,0.0,0.0,1.0,0.0,0.010752688172043012
419,5.162291169451074,12,2,1.0,35.0,1.0,1,130.45,0.9931,0.159,0.807,0.033,0.00683371298405467
33,4.96969696969697,0,0,0.0,5.0,0.0,1,100.0,-0.5106,0.058,0.822,0.119,0.0049504950495049506
30,5.566666666666666,0,0,1.0,5.0,0.0,1,100.5,-0.25,0.147,0.681,0.173,0.0
34,4.294117647058823,9,0,0.0,4.0,0.0,1,61.0,-0.3818,0.035,0.881,0.085,0.0
34,4.588235294117646,4,0,1.0,8.0,0.0,1,97.5,-0.431,0.0,0.886,0.114,0.005076142131979695
35,4.428571428571429,0,0,0.0,2.0,0.0,1,65.66666666666667,-0.1567,0.174,0.637,0.189,0.01
35,4.714285714285714,4,0,1.0,7.0,0.0,1,100.5,0.8957,0.322,0.678,0.0,0.014778325123152709
35,4.257142857142857,0,0,0.0,4.0,0.0,1,92.5,-0.5106,0.0,0.895,0.105,0.0
25,6.64,0,0,0.0,6.0,0.0,1,194.0,0.0,0.0,1.0,0.0,0.005128205128205128
210,4.971428571428572,6,0,0.0,25.0,1.0,1,127.1,0.6012,0.137,0.733,0.129,0.0046801872074883
30,5.4,0,0,0.0,6.0,0.0,1,97.0,0.0,0.0,1.0,0.0,0.02040816326530612
30,5.366666666666666,0,0,0.0,4.0,1.0,1,194.0,0.796,0.245,0.755,0.0,0.0
504,4.402777777777779,0,0,1.0,51.0,2.0,1,118.3913043478261,-0.6228,0.086,0.819,0.094,0.002180232558139535
513,4.372319688109162,0,0,0.0,40.0,0.0,1,152.11111111111111,-0.9967,0.056,0.762,0.182,0.003979739507959479
460,4.165217391304348,21,0,1.0,42.0,0.0,1,125.84210526315789,0.9963,0.147,0.848,0.004,0.0028961522548613984
35,4.371428571428571,0,0,1.0,6.0,0.0,1,96.0,-0.0772,0.139,0.767,0.094,0.005154639175257732
32,5.03125,0,0,1.0,4.0,0.0,1,198.0,-0.296,0.087,0.741,0.172,0.01507537688442211
28,5.642857142857142,0,0,0.0,9.0,0.0,1,96.5,-0.25,0.0,0.926,0.074,0.020512820512820513
35,4.514285714285714,2,0,0.0,6.0,0.0,1,99.5,-0.0516,0.096,0.777,0.127,0.004975124378109453
32,5.09375,0,0,0.0,5.0,0.0,1,200.0,0.296,0.102,0.801,0.097,0.004975124378109453
34,4.852941176470588,0,0,0.0,8.0,0.0,1,202.0,0.7728,0.173,0.827,0.0,0.0
31,5.387096774193548,0,0,0.0,9.0,0.0,1,100.5,0.5106,0.159,0.778,0.063,0.0
32,4.96875,0,0,0.0,7.0,0.0,1,193.0,0.0018,0.061,0.877,0.061,0.0
34,4.735294117647058,4,0,1.0,7.0,0.0,1,100.5,-0.2263,0.0,0.94,0.06,0.0
34,4.735294117647058,0,0,0.0,4.0,0.0,1,98.5,0.4588,0.205,0.684,0.111,0.0
32,5.03125,0,0,1.0,8.0,1.0,1,198.0,-0.2023,0.079,0.82,0.101,0.0
36,4.5,4,0,1.0,5.0,1.0,1,99.5,0.0,0.0,1.0,0.0,0.014925373134328358
36,4.361111111111111,0,0,1.0,3.0,1.0,1,100.0,0.0,0.11,0.805,0.085,0.0
30,5.533333333333332,0,0,0.0,6.0,0.0,1,99.5,-0.6444,0.085,0.69,0.225,0.0
27,6.148148148148147,0,0,0.0,5.0,1.0,1,97.0,0.659,0.19,0.81,0.0,0.00510204081632653
239,5.01255230125523,7,3,9.0,34.0,0.0,1,122.0,0.9114,0.074,0.908,0.018,0.004048582995951417
727,4.806052269601102,32,4,12.0,95.0,1.0,1,109.07692307692308,0.9856,0.104,0.835,0.061,0.006039488966318235
321,5.065420560747664,17,3,10.0,41.0,0.0,1,117.05882352941177,0.9889,0.14,0.823,0.037,0.0024813895781637717
908,4.672907488986784,28,3,15.0,114.0,1.0,1,167.38709677419354,-0.9976,0.112,0.709,0.179,0.006310958118187034
804,4.9539800995024885,13,3,14.0,97.0,0.0,1,152.4375,0.993,0.13,0.807,0.063,0.006494824436776943
1632,4.88296568627451,44,1,11.0,182.0,1.0,1,132.17567567567568,0.9828,0.069,0.877,0.054,0.0049524964625025265
264,6.098484848484849,45,1,12.0,29.0,1.0,1,185.9090909090909,-0.784,0.029,0.916,0.055,0.018950437317784258
216,5.3657407407407405,7,4,12.0,42.0,0.0,1,139.6,0.5526,0.117,0.772,0.111,0.004975124378109453
199,5.1206030150753765,6,0,7.0,27.0,0.0,1,137.77777777777777,-0.9752,0.01,0.839,0.151,0.00718849840255591
836,4.832535885167464,141,2,12.0,100.0,2.0,1,141.71428571428572,-0.9863,0.047,0.873,0.08,0.011179876222798962
417,5.040767386091127,14,4,22.0,71.0,1.0,1,171.4,0.9904,0.134,0.822,0.044,0.008497489378138278
1121,5.050847457627119,105,2,17.0,136.0,5.0,1,138.48,0.9882,0.084,0.865,0.051,0.010864903502501787
416,4.8581730769230775,6,4,27.0,55.0,0.0,1,146.35294117647058,0.9787,0.107,0.85,0.043,0.014752791068580542
479,5.0688935281837155,14,4,22.0,69.0,0.0,1,148.8,0.892,0.09,0.845,0.065,0.006662225183211193
520,4.880769230769231,45,0,2.0,66.0,2.0,1,129.91666666666666,-0.9822,0.054,0.83,0.116,0.008560558021559923
388,5.853092783505153,48,2,14.0,50.0,6.0,1,202.78571428571428,-0.9532,0.047,0.868,0.085,0.015772870662460567
326,4.96319018404908,29,0,2.0,36.0,0.0,1,141.35714285714286,-0.9531,0.021,0.91,0.069,0.009519038076152305
416,5.365384615384615,20,2,7.0,62.0,0.0,1,192.78571428571428,0.9684,0.115,0.819,0.066,0.009948415622697125
239,5.071129707112972,6,4,10.0,36.0,0.0,1,146.7,0.9725,0.141,0.828,0.031,0.009485094850948509
369,4.6802168021680215,25,0,0.0,32.0,1.0,1,192.9090909090909,0.1946,0.045,0.915,0.04,0.00608044901777362
240,5.1125,8,4,11.0,40.0,0.0,1,148.5,0.9746,0.148,0.807,0.044,0.006024096385542169
350,4.857142857142857,16,4,15.0,42.0,1.0,1,116.38888888888889,0.9664,0.103,0.848,0.049,0.003778932451582428
387,4.984496124031008,40,0,3.0,41.0,0.0,1,139.47058823529412,0.9562,0.129,0.782,0.09,0.010455876202425763
459,4.675381263616559,42,0,1.0,40.0,0.0,1,163.6875,0.92,0.054,0.922,0.024,0.007202426080363912
263,5.44106463878327,15,1,1.0,34.0,0.0,1,131.92307692307693,0.9741,0.111,0.879,0.01,0.003468208092485549
691,4.904486251808971,30,0,4.0,101.0,3.0,1,165.96,0.9954,0.11,0.861,0.028,0.0038131553860819827
211,4.37914691943128,16,1,2.0,22.0,1.0,1,96.41666666666667,0.9831,0.149,0.845,0.006,0.003404255319148936
326,5.920245398773006,45,2,12.0,41.0,0.0,1,174.0,0.9143,0.059,0.918,0.023,0.016741527153940384
362,4.8950276243093915,59,4,19.0,47.0,1.0,1,145.2,0.9796,0.101,0.873,0.026,0.004094631483166515
684,4.855263157894737,22,4,28.0,92.0,0.0,1,157.73076923076923,0.9912,0.119,0.83,0.051,0.005805515239477504
628,5.038216560509555,24,5,22.0,79.0,1.0,1,133.48275862068965,-0.4638,0.099,0.791,0.109,0.006395497569710923
780,5.221794871794872,27,4,28.0,125.0,3.0,1,190.19230769230768,0.9965,0.145,0.796,0.06,0.009634684865515858
138,5.586956521739131,6,0,2.0,31.0,0.0,1,156.33333333333334,0.6369,0.037,0.963,0.0,0.001059322033898305
491,5.20162932790224,103,0,8.0,58.0,1.0,1,141.1818181818182,0.9562,0.077,0.877,0.046,0.0006385696040868455
448,5.049107142857143,14,4,23.0,59.0,1.0,1,138.2,-0.6362,0.074,0.849,0.077,0.00932233775546791
417,5.5875299760191846,44,2,12.0,61.0,2.0,1,182.8125,0.9527,0.063,0.921,0.016,0.019381162869772185
